isodate,cdoc,dir_location
1931-05-25,ctdm634545350268808620rdo,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545350268808620rdo/
1930-10-21,ctdm634545291509882442d5a,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545291509882442d5a/
1930-10-31,ctdm6345452940519624765du,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345452940519624765du/
1934-01-16,ctdm634545461944620244gay,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545461944620244gay/
1927-10-25,ctdm634544489263217776n4w,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544489263217776n4w/
1926-02-02,ctdm634544438242108250dlj,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544438242108250dlj/
1931-04-01,ctdm634545317608472480ohc,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545317608472480ohc/
1926-04-27,ctdm6345444370512812744cd,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345444370512812744cd/
1929-04-01,ctdm634544614786775886zgx,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544614786775886zgx/
1931-05-07,ctdm634545345767971732ab5,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545345767971732ab5/
1907-06-03,ctdm634544400536344573c0e,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544400536344573c0e/
1934-05-10,ctdm634545471532820448rbh,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545471532820448rbh/
1925-10-13,ctdm634544426864752496pnb,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544426864752496pnb/
1934-05-22,ctdm634545473981127350dfg,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545473981127350dfg/
1906-11-03,ctdm634544379836272377r4l,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544379836272377r4l/
1930-10-07,ctdm634545288329516180kp3,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545288329516180kp3/
1926-03-25,ctdm634544460669570994if5,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544460669570994if5/
1928-03-17,ctdm634544585100881112sga,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544585100881112sga/
1926-02-11,ctdm634544439603254266okk,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544439603254266okk/
1928-10-26,ctdm6345446112131718682td,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345446112131718682td/
1932-12-16,ctdm634545354953275606yv2,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545354953275606yv2/
1928-12-06,ctdm634544559417874502kvd,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544559417874502kvd/
1928-06-09,ctdm6345445803388438523mu,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345445803388438523mu/
1932-11-08,ctdm6345453564459891741hz,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345453564459891741hz/
1925-10-21,ctdm634544429124621337txk,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544429124621337txk/
1926-04-21,ctdm634544435722786520yza,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544435722786520yza/
1934-05-04,ctdm634545470409369106dhh,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545470409369106dhh/
1933-10-16,ctdm634545444540748836nyf,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545444540748836nyf/
1928-02-23,ctdm6345445691798411444a3,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345445691798411444a3/
1930-09-27,ctdm634545316455342264cnj,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545316455342264cnj/
1907-05-04,ctdm634544408161363925gi5,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544408161363925gi5/
1933-12-07,ctdm6345454128548641765tx,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345454128548641765tx/
1930-12-17,ctdm634545279520662308mxi,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545279520662308mxi/
1928-11-01,ctdm6345445973189274122hy,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345445973189274122hy/
1934-02-14,ctdm634545456529656458ife,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545456529656458ife/
1929-01-30,ctdm6345452431496808885hf,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345452431496808885hf/
1933-05-24,ctdm634545435201239822x5s,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545435201239822x5s/
1931-01-15,ctdm634545331781663194u2d,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545331781663194u2d/
1927-10-28,ctdm634544490238567728wn5,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544490238567728wn5/
1934-02-10,ctdm634545455816103668gad,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545455816103668gad/
1929-11-15,ctdm634545264413197438tyo,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545264413197438tyo/
1930-10-25,ctdm634545292779716358qpp,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545292779716358qpp/
1928-02-23,ctdm634544568887671722jal,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544568887671722jal/
1907-04-11,ctdm634544390110133675zk4,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544390110133675zk4/
1930-11-07,ctdm634545281605195476eby,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545281605195476eby/
1928-04-27,ctdm634544557028300324amq,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544557028300324amq/
1926-04-26,ctdm634544436765957818ptg,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544436765957818ptg/
1933-02-14,ctdm634545417223528020kk0,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545417223528020kk0/
1930-11-14,ctdm634545283173556480awi,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545283173556480awi/
1927-10-14,ctdm634544486317635920uvf,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544486317635920uvf/
1933-10-25,ctdm634545446245033028icu,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545446245033028icu/
1927-12-01,ctdm634544470646223614mb5,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544470646223614mb5/
1928-05-03,ctdm634544589768894476swe,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544589768894476swe/
1906-11-27,ctdm634544383330322559l2j,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544383330322559l2j/
1932-10-08,ctdm6345453620809516423h2,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345453620809516423h2/
1933-06-01,ctdm634545424970895820cs1,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545424970895820cs1/
1933-11-29,ctdm634545441621339860ofy,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545441621339860ofy/
1927-11-26,ctdm634544481607923824zxa,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544481607923824zxa/
1929-04-13,ctdm634544616210883304dlr,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544616210883304dlr/
1934-02-26,ctdm6345454591990558340hn,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345454591990558340hn/
1929-12-02,ctdm634544620781732646zux,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544620781732646zux/
1933-01-28,ctdm634545424367913682psb,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545424367913682psb/
1933-05-16,ctdm634545433708135614qkn,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545433708135614qkn/
1928-01-23,ctdm634544576400841076mrt,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544576400841076mrt/
1926-02-06,ctdm634544439214176826pp3,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544439214176826pp3/
1926-05-07,ctdm634544463676414968jah,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544463676414968jah/
1929-03-30,ctdm634545253357050242dbn,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545253357050242dbn/
1925-10-30,ctdm6345444315923418503i2,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345444315923418503i2/
1931-01-24,ctdm634545334418737110gnf,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545334418737110gnf/
1930-09-26,ctdm63454531609446903201w,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm63454531609446903201w/
1907-01-22,ctdm634544398765182813ksj,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544398765182813ksj/
1933-11-06,ctdm634545437425045916mzs,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545437425045916mzs/
1929-04-30,ctdm634544620523109434wj3,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544620523109434wj3/
1926-01-20,ctdm634544448015003046zz5,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544448015003046zz5/
1926-03-08,ctdm634544455339044044dmd,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544455339044044dmd/
1929-06-04,ctdm6345452443154197363hz,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345452443154197363hz/
1931-01-06,ctdm634545329460929550tne,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545329460929550tne/
1934-05-18,ctdm63454547322935043603r,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm63454547322935043603r/
1930-11-13,ctdm6345452828991123483bp,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345452828991123483bp/
1925-12-07,ctdm634544413369542427psa,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544413369542427psa/
1931-05-02,ctdm634545344389471534sku,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545344389471534sku/
1932-11-30,ctdm634545360038089996cnm,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545360038089996cnm/
1907-02-11,ctdm634544394300314103mox,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544394300314103mox/
1907-02-05,ctdm634544393591693143n5m,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544393591693143n5m/
1932-11-11,ctdm634545357228118816hhs,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545357228118816hhs/
1930-10-24,ctdm634545292314317628lhu,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545292314317628lhu/
1929-03-15,ctdm634545249365568850lyr,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545249365568850lyr/
1907-04-12,ctdm634544390280765227kr1,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544390280765227kr1/
1925-11-30,ctdm634544422549103331qay,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544422549103331qay/
1929-06-03,ctdm63454524402633667651d,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm63454524402633667651d/
1929-03-04,ctdm634545246248469841fkj,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545246248469841fkj/
1930-11-28,ctdm6345452862898773144tw,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345452862898773144tw/
1928-02-21,ctdm634544568078392600ute,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544568078392600ute/
1925-11-07,ctdm634544417264711527xpb,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544417264711527xpb/
1929-12-03,ctdm6345446210403070281lp,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345446210403070281lp/
1907-04-10,ctdm634544389938564587w5v,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544389938564587w5v/
1933-09-28,ctdm634545448578491770imp,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545448578491770imp/
1933-10-13,ctdm6345454441290338081pm,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345454441290338081pm/
1929-05-25,ctdm634545260609272076sbf,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545260609272076sbf/
1933-02-16,ctdm6345454175925949264xe,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345454175925949264xe/
1928-02-18,ctdm634544566719912702vcj,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544566719912702vcj/
1933-03-13,ctdm634545427627863078o1c,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545427627863078o1c/
1906-10-09,ctdm634544384513180479teu,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544384513180479teu/
1928-03-21,ctdm6345445860271289582pa,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345445860271289582pa/
1906-11-17,ctdm634544381861975161qhb,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544381861975161qhb/
1930-10-30,ctdm634545293781493106bz3,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545293781493106bz3/
1933-10-20,ctdm634545445389111490jrp,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545445389111490jrp/
1928-03-28,ctdm6345445880081816482wd,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345445880081816482wd/
1926-04-15,ctdm634544434278365300ius,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544434278365300ius/
1907-03-19,ctdm634544406393171029ksr,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544406393171029ksr/
1928-10-09,ctdm634544606927020958kld,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544606927020958kld/
1932-12-12,ctdm634545354090068632h1e,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545354090068632h1e/
1925-12-02,ctdm63454441223434258702m,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm63454441223434258702m/
1933-04-06,ctdm634545407327317942l2r,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545407327317942l2r/
1929-11-12,ctdm634545263647455144wkv,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545263647455144wkv/
1927-10-06,ctdm634544484462720944d15,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544484462720944d15/
1928-04-03,ctdm634544552660046652lbp,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544552660046652lbp/
1906-10-29,ctdm63454438744485555145i,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm63454438744485555145i/
1929-11-01,ctdm634545261145503604vnx,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545261145503604vnx/
1926-01-29,ctdm63454445006633181424m,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm63454445006633181424m/
1933-01-10,ctdm634545420812972490htz,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545420812972490htz/
1929-01-12,ctdm634545238824870322imc,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545238824870322imc/
1928-01-21,ctdm634544576115390662n3v,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544576115390662n3v/
1926-03-04,ctdm634544454436353132sjm,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544454436353132sjm/
1932-12-10,ctdm6345453536392310082kj,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345453536392310082kj/
1928-11-15,ctdm634544600936458898jxv,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544600936458898jxv/
1907-03-22,ctdm634544406915222325j3h,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544406915222325j3h/
1907-03-01,ctdm634544403768968701uzg,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544403768968701uzg/
1929-02-19,ctdm634545235165993306d53,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545235165993306d53/
1931-04-15,ctdm634545319645210844f5a,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545319645210844f5a/
1907-06-12,ctdm6345444019967131492kp,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345444019967131492kp/
1907-04-27,ctdm634544392524132619xhd,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544392524132619xhd/
1925-12-16,ctdm634544415408390247nxn,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544415408390247nxn/
1932-11-15,ctdm634545357616463806czo,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545357616463806czo/
1925-10-09,ctdm6345444257053974111n1,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345444257053974111n1/
1931-05-09,ctdm634545346394968464ff2,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545346394968464ff2/
1928-01-24,ctdm634544576616093482nbo,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544576616093482nbo/
1933-10-27,ctdm6345454467960405140hx,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345454467960405140hx/
1929-11-06,ctdm6345452622435633461ps,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345452622435633461ps/
1926-06-02,ctdm634544450958241062he1,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544450958241062he1/
1930-12-06,ctdm634545276703903758wye,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545276703903758wye/
1929-01-21,ctdm634545240890226940rpm,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545240890226940rpm/
1933-10-02,ctdm634545441889221240idg,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545441889221240idg/
1933-12-09,ctdm634545413393879014b0k,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545413393879014b0k/
1928-11-16,ctdm634544601164914936emg,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544601164914936emg/
1933-05-04,ctdm634545431505609634dva,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545431505609634dva/
1930-11-24,ctdm634545285439268480220,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545285439268480220/
1931-03-21,ctdm634545341780250250xyk,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545341780250250xyk/
1929-10-03,ctdm634545268550153166ae1,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545268550153166ae1/
1906-10-26,ctdm634544387099686047fso,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544387099686047fso/
1927-12-03,ctdm6345444711278143721l2,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345444711278143721l2/
1927-11-26,ctdm634544481774648976bhr,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544481774648976bhr/
1926-05-22,ctdm634544468045029982g02,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544468045029982g02/
1907-02-07,ctdm634544393947488055dzh,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544393947488055dzh/
1933-05-20,ctdm634545434551400416wc5,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545434551400416wc5/
1906-12-03,ctdm634544377079438003b31,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544377079438003b31/
1907-02-18,ctdm634544395015341559jd2,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544395015341559jd2/
1928-11-27,ctdm634544604038472542zex,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544604038472542zex/
1927-10-22,ctdm634544488646475344u2u,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544488646475344u2u/
1934-04-18,ctdm634545451238007954r2r,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545451238007954r2r/
1931-03-10,ctdm634545338903294076zxv,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545338903294076zxv/
1934-01-30,ctdm634545464520861746bel,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545464520861746bel/
1928-11-10,ctdm634544599912884438dbc,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544599912884438dbc/
1907-06-10,ctdm6345444016007604455gf,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345444016007604455gf/
1906-11-19,ctdm634544382027294009rdg,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544382027294009rdg/
1926-02-03,ctdm634544438420396346n3q,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544438420396346n3q/
1927-10-15,ctdm634544486530144080fus,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544486530144080fus/
1932-10-03,ctdm634545360926503016v0d,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545360926503016v0d/
1933-02-21,ctdm634545418448389506bgs,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545418448389506bgs/
1933-02-24,ctdm634545419107965614ran,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545419107965614ran/
1933-04-20,ctdm634545409692408758n1r,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545409692408758n1r/
1925-11-21,ctdm634544420782291439qmx,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544420782291439qmx/
1907-05-16,ctdm634544409874876987tlg,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544409874876987tlg/
1933-05-17,ctdm634545433920243368yww,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545433920243368yww/
1929-12-07,ctdm634544622089761388ahq,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544622089761388ahq/
1933-02-20,ctdm634545418205889960ii5,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545418205889960ii5/
1933-05-23,ctdm634545434979385600een,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545434979385600een/
1906-11-13,ctdm634544381199137209nrs,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544381199137209nrs/
1931-03-16,ctdm634545340273551770g51,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545340273551770g51/
1932-10-01,ctdm634545360686552396fay,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545360686552396fay/
1928-02-02,ctdm634544563957609368ovf,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544563957609368ovf/
1933-10-09,ctdm6345454432278859241jj,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345454432278859241jj/
1906-10-22,ctdm634544386430441599g15,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544386430441599g15/
1929-02-01,ctdm6345446251072210041jj,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345446251072210041jj/
1927-11-18,ctdm6345444796011182503fw,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345444796011182503fw/
1927-11-04,ctdm634544476259583690lsq,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544476259583690lsq/
1907-03-27,ctdm6345444076407189331ov,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345444076407189331ov/
1907-02-16,ctdm634544394842678679v5c,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544394842678679v5c/
1933-11-13,ctdm634545438885268002ftr,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545438885268002ftr/
1925-12-14,ctdm6345444149277467911v0,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345444149277467911v0/
1931-04-16,ctdm6345453199133949701ei,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345453199133949701ei/
1931-04-13,ctdm634545318914421064oc2,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545318914421064oc2/
1907-02-04,ctdm634544393409479115ajt,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544393409479115ajt/
1926-01-19,ctdm634544447604206022jz5,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544447604206022jz5/
1928-05-19,ctdm634544593883568324ama,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544593883568324ama/
1932-11-30,ctdm634545360371003170gdu,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545360371003170gdu/
1930-10-23,ctdm634545292052237252mnk,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545292052237252mnk/
1928-05-11,ctdm6345445917454922790fb,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345445917454922790fb/
1925-12-04,ctdm6345444127163923472bt,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm6345444127163923472bt/
1928-11-19,ctdm634544602052624804min,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544602052624804min/
1930-10-04,ctdm634545287663240596mm3,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545287663240596mm3/
1933-04-20,ctdm634545409823214562du3,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545409823214562du3/
1932-11-16,ctdm634545357802174062jzo,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634545357802174062jzo/
1926-03-16,ctdm634544457499136754vyq,Oct-31-2011/Batch 4_a_V6.1/YDN/import/cdoc/ctdm634544457499136754vyq/
